fecha_update	COD_LOCAL	DESCRIPCION	INVENTARIO.u.	INVENTARIO.S.
2021-12-28	4551	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4553	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4555	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4556	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4557	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4558	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4559	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4561	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4562	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4563	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4564	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4565	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4567	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4568	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4569	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4570	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4571	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4572	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4573	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4575	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4578	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4579	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4581	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4582	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4583	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4584	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4585	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4586	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4587	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	4588	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4590	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4591	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4592	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	4593	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4594	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4595	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4598	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4599	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4600	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4601	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4603	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4604	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4605	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4607	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4608	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4609	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4610	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4611	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4613	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4614	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4615	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4616	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4617	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4619	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4620	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4621	TIMOX 0.5% SOL.OFT FCOX5ML	7	101.22
2021-12-28	4622	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4625	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4626	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4627	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4633	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4636	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4638	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4641	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4646	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4647	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4649	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4650	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4654	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4657	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4658	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4659	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4660	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4661	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4663	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4664	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4665	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4670	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4671	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4673	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4674	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4676	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4678	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4679	TIMOX 0.5% SOL.OFT FCOX5ML	6	86.76
2021-12-28	4682	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4684	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4685	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4689	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4690	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4691	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4692	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4693	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4695	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4696	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4701	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4702	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4703	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4704	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4706	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4709	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4710	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4714	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4717	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4718	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4723	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4725	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4728	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4729	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4730	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4732	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4733	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4735	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4738	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4739	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4741	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4742	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4747	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4749	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4751	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4752	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4754	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4755	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4757	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4758	TIMOX 0.5% SOL.OFT FCOX5ML	6	86.76
2021-12-28	4759	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4760	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4761	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4762	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4763	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4765	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4766	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4767	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4768	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4769	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4770	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4771	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4772	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4773	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4775	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4776	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4777	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4778	TIMOX 0.5% SOL.OFT FCOX5ML	7	101.22
2021-12-28	4779	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4780	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4781	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	4782	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4783	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4784	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4786	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4788	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4789	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4790	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4792	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4793	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4795	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4796	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4799	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4801	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	4804	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4805	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4806	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4808	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4810	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4811	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4814	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4815	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4816	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4817	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4818	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4820	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4822	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4823	TIMOX 0.5% SOL.OFT FCOX5ML	6	86.76
2021-12-28	4824	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4825	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4827	TIMOX 0.5% SOL.OFT FCOX5ML	6	86.76
2021-12-28	4829	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4830	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4831	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4832	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4833	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4834	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4835	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4836	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4838	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4839	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4840	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4841	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4843	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4844	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4846	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4847	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4849	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4850	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4851	TIMOX 0.5% SOL.OFT FCOX5ML	5	72.3
2021-12-28	4852	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4853	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4855	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4856	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4857	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4860	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4861	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4863	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4864	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4865	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4866	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4867	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4868	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4869	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4871	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4873	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4874	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4876	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4877	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4878	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4879	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4880	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4881	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4883	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4884	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4885	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4886	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4889	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4893	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4894	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4895	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4898	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4900	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	4901	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4902	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4903	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4904	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4905	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4906	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4907	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4908	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4910	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4911	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4912	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4913	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4914	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4915	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4917	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4918	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4919	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4924	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4927	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4928	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4929	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4934	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4936	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4937	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4940	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4941	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4942	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4943	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4944	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4945	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4946	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4951	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4952	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4956	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4963	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4993	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4994	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4995	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	3822	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	3871	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	3875	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	4099	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4826	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	3840	TIMOX 0.5% SOL.OFT FCOX5ML	7	101.22
2021-12-28	5247	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	4050	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4134	TIMOX 0.5% SOL.OFT FCOX5ML	6	86.76
2021-12-28	4947	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	3972	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	4938	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	3977	TIMOX 0.5% SOL.OFT FCOX5ML	6	86.76
2021-12-28	3995	TIMOX 0.5% SOL.OFT FCOX5ML	0	0
2021-12-28	3865	TIMOX 0.5% SOL.OFT FCOX5ML	3	43.38
2021-12-28	3964	TIMOX 0.5% SOL.OFT FCOX5ML	2	28.92
2021-12-28	3880	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	4075	TIMOX 0.5% SOL.OFT FCOX5ML	4	57.84
2021-12-28	4185	TIMOX 0.5% SOL.OFT FCOX5ML	1	14.46
2021-12-28	CD06	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	23.08
2021-12-28	2473	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	3	44.04
2021-12-28	2474	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2475	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	3	44.04
2021-12-28	2476	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2477	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2478	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2479	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	4	58.72
2021-12-28	2480	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2481	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	3	44.04
2021-12-28	2482	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2483	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2484	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2485	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2486	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2487	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2488	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2489	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2490	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2491	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	4	58.72
2021-12-28	2492	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2493	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2494	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	0	0
2021-12-28	2495	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	3	44.04
2021-12-28	2496	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2497	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2498	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	5	73.4
2021-12-28	2500	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2501	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2503	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2504	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2505	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2506	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	4	58.72
2021-12-28	2507	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2508	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2509	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2510	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2511	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	3	44.04
2021-12-28	2512	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	4	58.72
2021-12-28	2513	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2514	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	1	14.68
2021-12-28	2515	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2516	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
2021-12-28	2517	LAGRIMAS ISOTONICAS 1.4%SOL.OFT FCOx15ML	2	29.36
