periodo	fecha_update	DESCRIPCION	COD_LOCAL	VTA_PERIODO_UNID	VALOR_VTA_PUB_PERIODO_S
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3005	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3009	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3015	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3023	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3028	1	128.31
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3031	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3032	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3033	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3036	2	156.88
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3037	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3044	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3056	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3063	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3068	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3069	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3087	1	88.9
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3092	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3096	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3286	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3287	1	88.9
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3296	1	74.43
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3300	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3305	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3307	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3313	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3314	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3319	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3320	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3324	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3327	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3330	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3332	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3336	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3410	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3422	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3432	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3445	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3454	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3559	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3618	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3638	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3694	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3709	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3748	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5006	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5059	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5071	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5081	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5105	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5130	1	88.9
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5136	1	88.9
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5167	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	5233	1	78.65
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4086	1	86.27
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4231	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3807	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3808	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3810	3	246.36
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3812	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3814	5	431.35
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3816	1	85.17
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3817	5	431.35
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3818	2	172.54
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3820	1	85
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3821	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3824	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3825	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3826	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3831	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3833	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3835	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3836	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3841	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3842	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3843	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3845	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3846	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3847	3	229.95
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3848	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3852	1	85
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3853	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3854	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3855	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3856	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3858	3	233.65
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3859	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3860	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3861	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3862	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3866	1	86.27
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3867	4	328.48
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3868	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3869	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3872	1	86.27
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3873	1	76.5
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3876	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3878	2	170
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3879	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3881	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3882	1	86.27
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3885	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3886	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3887	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3888	1	73.91
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3889	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3890	3	246.36
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3891	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3892	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3894	3	241.55
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3896	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3898	4	340.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3902	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3904	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3907	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3908	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3910	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3911	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3914	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3915	4	328.48
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3916	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3917	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3918	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3919	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3920	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3921	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3922	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3924	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3925	1	85.17
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3926	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3927	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3928	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3931	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3933	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3935	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3939	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3940	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3941	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3942	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3943	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3945	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3946	2	156.04
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3951	1	76.5
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3975	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3980	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3981	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3983	1	73.92
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3988	3	238.15
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3989	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3991	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3992	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3993	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3996	2	170
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	3997	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4000	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4002	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4003	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4004	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4007	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4013	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4014	1	85.17
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4017	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4018	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4020	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4022	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4024	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4028	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4029	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4033	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4034	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4035	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4037	4	340.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4039	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4040	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4044	3	246.36
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4046	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4047	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4049	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4051	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4052	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4054	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4056	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4057	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4059	1	79.8
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4061	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4062	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4063	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4064	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4067	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4068	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4069	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4070	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4071	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4072	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4073	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4076	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4077	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4078	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4079	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4081	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4082	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4083	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4084	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4087	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4088	2	170
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4097	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4098	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4103	2	164.24
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4105	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4106	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4107	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4112	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4113	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4114	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4117	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4119	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4120	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4125	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4126	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4136	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4141	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4147	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4151	2	170
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4152	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4153	1	86.27
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4154	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4160	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4161	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4163	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4172	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4175	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4176	1	86.27
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4180	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4182	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4184	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4186	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4187	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4188	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4189	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4190	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4191	3	241.88
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4192	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4193	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4194	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4195	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4196	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4197	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4198	1	82.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4200	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4201	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	4206	 	 
